Dataset: Northeast US Fall,,,,,,
Species Name: American lobster (Homarus americanus),,,,,,
,,,,,,
HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
201105 0 1340 00 2 0,1340,43.232702,-66.745787,111,2011,18.827636365
201105 0 1740 00 1 0,1740,39.31526,-73.032348,73,2011,0
201105 0 1180 00 1 0,1180,40.780407,-66.737953,302,2011,17.235636364
201105 0 1340 00 3 0,1340,43.076068,-66.563758,124,2011,16.594909091
201105 0 1740 00 2 0,1740,38.871537,-73.168412,80,2011,0.097454545
201105 0 1180 00 2 0,1180,40.960623,-66.482863,267,2011,76.530909087
201105 0 1340 00 6 0,1340,43.450322,-66.589897,101,2011,48.97236364
201105 0 1740 00 3 0,1740,38.714815,-73.583233,65,2011,0.104727273
201105 0 1340 00 7 0,1340,44.066628,-67.121105,97,2011,1.386181818
201105 0 1740 00 4 0,1740,39.091482,-73.023805,81,2011,0.115636364
201105 0 1740 00 5 0,1740,39.18097,-72.941588,84,2011,1.271272727
201105 0 1750 00 1 0,1750,38.586253,-73.247257,145,2011,0
201105 0 1360 00 1 0,1360,43.376773,-67.048838,218,2011,1.122181818
201105 0 1750 00 2 0,1750,38.730242,-73.12743,131,2011,0
201105 0 1360 00 3 0,1360,43.642197,-67.824775,243,2011,1.197090909
201105 0 1750 00 3 0,1750,38.692707,-73.196108,118,2011,0
201105 0 1360 00 6 0,1360,42.80185,-67.669122,225,2011,0
201105 0 1760 00 1 0,1760,38.652218,-73.120365,251,2011,0.313454545
201105 0 1360 00 7 0,1360,42.809478,-67.67698,224,2011,0
201105 0 1760 00 2 0,1760,38.604178,-73.206328,217,2011,0.459636364
201105 0 1370 00 1 0,1370,43.16258,-69.211605,194,2011,0
201105 0 1760 00 3 0,1760,38.72229,-73.063063,195,2011,0.101818182
201105 0 1370 00 2 0,1370,43.273328,-69.142548,164,2011,0
201105 0 3020 00 1 0,3020,41.089365,-71.660888,36,2011,0
201105 0 1370 00 3 0,1370,43.028738,-68.589347,185,2011,0
201105 0 3020 00 2 0,3020,40.993308,-71.893537,23,2011,0
201105 0 1370 00 6 0,1370,43.05325,-69.482082,162,2011,0.885090909
201105 0 3020 00 3 0,3020,40.936513,-71.984077,29,2011,0.052363636
201105 0 1370 00 7 0,1370,42.820542,-68.72167,203,2011,0
201105 0 3050 00 1 0,3050,40.877145,-72.197723,30,2011,0
201105 0 1380 00 3 0,1380,43.54854,-69.514068,144,2011,1.149818182
201105 0 3050 00 2 0,3050,40.820628,-72.373162,27,2011,0.079272727
201105 0 1380 00 4 0,1380,43.320907,-68.449348,188,2011,1.808
201105 0 3050 00 3 0,3050,40.830533,-72.35446,28,2011,0
201105 0 1380 00 6 0,1380,43.377093,-69.069487,170,2011,0.913454545
201105 0 3080 00 1 0,3080,40.777455,-72.472097,29,2011,0
201105 0 1380 00 7 0,1380,43.581112,-68.396858,184,2011,4.653818182
201105 0 3080 00 2 0,3080,40.606492,-72.98127,23,2011,0
201105 0 3080 00 3 0,3080,40.666655,-72.901732,24,2011,0
201105 0 3110 00 1 0,3110,40.539057,-73.34546,23,2011,0
201105 0 3110 00 2 0,3110,40.507675,-73.309638,25,2011,0
201105 0 3110 00 3 0,3110,40.428668,-73.505798,25,2011,0
201105 0 3140 00 1 0,3140,40.196683,-73.83746,27,2011,0
201105 0 1380 00 8 0,1380,43.523852,-68.205858,171,2011,0.619636364
201105 0 3140 00 2 0,3140,40.276652,-73.841248,29,2011,3.709090909
201105 0 3140 00 3 0,3140,40.354475,-73.74882,26,2011,0.573818182
201105 0 1380 00 9 0,1380,43.382985,-69.821008,146,2011,2.256
201105 0 3170 00 1 0,3170,39.9305,-73.957833,22,2011,1.504727272
201105 0 1390 00 2 0,1390,44.274113,-67.648112,97,2011,46.93236364
201105 0 3170 00 2 0,3170,40.062647,-73.969335,24,2011,0
201105 0 3170 00 3 0,3170,39.695863,-73.989823,23,2011,0
201105 0 1390 00 4 0,1390,43.85845,-68.419663,130,2011,52.97236364
201105 0 3200 00 1 0,3200,39.408385,-74.146577,22,2011,0
201105 0 3200 00 2 0,3200,39.493388,-74.099838,23,2011,0.823272727
201105 0 1390 00 5 0,1390,43.855485,-68.583745,108,2011,96.69454546
201105 0 3200 00 3 0,3200,39.620603,-73.888792,28,2011,0.567272727
201105 0 1400 00 2 0,1400,43.473712,-70.037267,115,2011,7.660363636
201105 0 3200 00 4 0,3200,39.594085,-74.060205,22,2011,0
201105 0 1400 00 3 0,1400,43.515605,-69.918538,110,2011,16.093818182
201105 0 3230 00 1 0,3230,39.113218,-74.484905,23,2011,0
201105 0 1400 00 4 0,1400,42.841073,-70.494457,117,2011,3.084363636
201105 0 3230 00 2 0,3230,39.061937,-74.526777,19,2011,0
201105 0 1610 00 1 0,1610,35.620817,-74.941615,52,2011,0
201105 0 3230 00 3 0,3230,38.908635,-74.567985,21,2011,0
201105 0 1610 00 2 0,1610,35.575575,-75.057475,41,2011,0
201105 0 3260 00 1 0,3260,38.709393,-74.937905,19,2011,0
201105 0 1610 00 3 0,1610,35.92529,-75.261378,30,2011,0
201105 0 3260 00 2 0,3260,38.682155,-74.912803,23,2011,0
201105 0 1610 00 4 0,1610,36.277093,-75.169405,35,2011,0
201105 0 3260 00 3 0,3260,38.677008,-74.917148,22,2011,0
201105 0 1610 00 5 0,1610,35.876658,-75.260845,31,2011,0
201105 0 3290 00 1 0,3290,38.220985,-74.965335,23,2011,0
201105 0 1620 00 1 0,1620,35.894503,-74.915075,85,2011,0
201105 0 3290 00 2 0,3290,38.147623,-74.918193,26,2011,0
201105 0 1620 00 2 0,1620,35.660295,-74.919978,58,2011,0
201105 0 3290 00 3 0,3290,38.3394,-74.83283,19,2011,0
201105 0 1620 00 3 0,1620,35.795363,-74.90817,81,2011,0
201105 0 3320 00 1 0,3320,37.67826,-75.322342,22,2011,0
201105 0 3320 00 2 0,3320,37.82604,-75.125827,26,2011,0
201105 0 3320 00 3 0,3320,37.73952,-75.242853,24,2011,0
201105 0 3350 00 1 0,3350,37.42134,-75.460308,21,2011,0
201105 0 3350 00 2 0,3350,37.271887,-75.582045,20,2011,0
201105 0 3350 00 3 0,3350,37.296432,-75.548097,18,2011,0
201105 0 3380 00 1 0,3380,37.068282,-75.693563,16,2011,0
201105 0 3380 00 2 0,3380,37.111812,-75.599665,20,2011,0
201105 0 3380 00 3 0,3380,36.745962,-75.694817,21,2011,0
201105 0 3410 00 1 0,3410,36.049457,-75.481905,25,2011,0
201105 0 3410 00 2 0,3410,36.24732,-75.65492,24,2011,0
201105 0 3410 00 3 0,3410,36.226178,-75.609012,26,2011,0
201105 0 3410 00 4 0,3410,36.131007,-75.596902,23,2011,0
201105 0 3410 00 5 0,3410,36.363112,-75.602863,25,2011,0
201105 0 3440 00 1 0,3440,35.805765,-75.337555,31,2011,0
201105 0 3440 00 2 0,3440,35.686793,-75.30203,26,2011,0
201105 0 3440 00 3 0,3440,35.714647,-75.227472,38,2011,0
201105 0 3440 00 4 0,3440,35.416227,-75.301562,27,2011,0
201204 0 1010 00 1 0,1010,40.742618,-72.539898,31,2012,1.537454545
201204 0 1010 00 2 0,1010,39.819545,-73.11537,55,2012,0
201204 0 1010 00 3 0,1010,40.145725,-72.707017,57,2012,0
201204 0 1010 00 4 0,1010,40.656345,-72.495185,40,2012,0
201204 0 1010 00 5 0,1010,40.306385,-73.805907,50,2012,4.602181819
201204 0 1010 00 6 0,1010,40.409758,-72.654723,47,2012,0
201204 0 1010 00 7 0,1010,39.811233,-73.135907,51,2012,0
201204 0 1020 00 1 0,1020,39.84343,-72.18201,90,2012,0.495272727
201204 0 1020 00 2 0,1020,40.264022,-72.475748,57,2012,0
201204 0 1020 00 4 0,1020,39.463248,-73.096558,67,2012,0
201204 0 1020 00 5 0,1020,39.58466,-72.849182,64,2012,0
201204 0 1020 00 6 0,1020,39.801022,-72.409777,81,2012,0.330181818
201204 0 1020 00 7 0,1020,39.624372,-72.65934,77,2012,1.275636364
201204 0 1020 00 8 0,1020,39.682838,-72.560365,78,2012,0.245818182
201204 0 1020 00 9 0,1020,40.2155,-72.458265,62,2012,0
201204 0 1030 00 1 0,1030,39.635607,-72.116062,151,2012,1.23490909
201204 0 1030 00 2 0,1030,39.505063,-72.466343,115,2012,0
201204 0 1030 00 3 0,1030,39.750943,-72.142443,113,2012,1.764363636
201204 0 1030 00 4 0,1030,39.80024,-71.944808,153,2012,1.848
201204 0 1040 00 2 0,1040,39.845633,-71.800395,197,2012,1.482181818
201204 0 1040 00 3 0,1040,39.5326,-72.102658,299,2012,14.562181818
201204 0 1040 00 5 0,1040,39.211568,-72.510538,197,2012,1.6
201204 0 1050 00 1 0,1050,40.71521,-71.847548,53,2012,0.435636364
201204 0 1050 00 2 0,1050,40.660195,-72.336077,43,2012,0
201204 0 1050 00 3 0,1050,40.734835,-72.448668,34,2012,0.217454545
201204 0 1050 00 4 0,1050,41.166902,-71.323607,42,2012,7.690181818
201204 0 1050 00 5 0,1050,40.979933,-71.07288,49,2012,0
201204 0 1060 00 1 0,1060,40.089047,-71.525523,91,2012,0.762909091
201204 0 1160 00 9 0,1160,41.85204,-66.039092,99,2012,7.127272727
201204 0 1170 00 1 0,1170,41.038448,-66.472647,121,2012,1.815272727
201204 0 1060 00 2 0,1060,40.804148,-71.164265,61,2012,0
201204 0 1170 00 2 0,1170,40.836408,-66.713952,146,2012,0
201204 0 1170 00 3 0,1170,41.210863,-66.311285,121,2012,2.242909091
201204 0 1060 00 3 0,1060,40.319537,-70.970867,100,2012,0.480727273
201204 0 1170 00 4 0,1170,41.54225,-65.993032,139,2012,2.866909091
201204 0 1180 00 1 0,1180,40.847945,-66.636377,237,2012,23.29236364
201204 0 1180 00 4 0,1180,41.988267,-65.787258,245,2012,0
201204 0 1060 00 4 0,1060,40.897165,-71.428172,59,2012,1.013818182
201204 0 1180 00 5 0,1180,41.038155,-66.410017,355,2012,11.905454546
201204 0 1060 00 5 0,1060,40.5045,-71.339268,71,2012,0.389818182
201204 0 1190 00 1 0,1190,40.713508,-68.582147,61,2012,0
201204 0 1060 00 6 0,1060,40.728233,-71.718068,63,2012,2.228363636
201204 0 1190 00 10 ,1190,41.659827,-67.641258,56,2012,0
201204 0 1190 00 12 ,1190,41.028083,-67.990787,56,2012,1.301818182
201204 0 1060 00 7 0,1060,40.571325,-71.134995,71,2012,0.370909091
201204 0 1190 00 2 0,1190,41.41062,-67.934272,43,2012,0
201204 0 1060 00 8 0,1060,40.555518,-71.995855,60,2012,0
201204 0 1190 00 4 0,1190,41.15116,-67.999803,50,2012,0
201204 0 1070 00 1 0,1070,40.121647,-71.206132,144,2012,1.022545454
201204 0 1190 00 5 0,1190,41.53545,-67.731292,39,2012,1.204363636
201204 0 1190 00 6 0,1190,40.884623,-68.234685,51,2012,1.866181818
201204 0 1070 00 2 0,1070,40.199575,-70.902727,132,2012,0
201204 0 1190 00 7 0,1190,41.801825,-67.40904,52,2012,0.010909091
201204 0 1190 00 9 0,1190,40.986362,-67.986645,53,2012,0
201204 0 1070 00 3 0,1070,40.151018,-71.153403,140,2012,1.384727273
201204 0 1200 00 1 0,1200,41.80924,-67.722517,34,2012,1.28
201204 0 1200 00 3 0,1200,41.424897,-68.285692,52,2012,1.456
201204 0 1070 00 4 0,1070,40.10437,-70.553078,131,2012,0.734545455
201204 0 1200 00 4 0,1200,41.563565,-67.975673,33,2012,0
201204 0 1080 00 1 0,1080,40.00463,-71.304313,191,2012,1.52
201204 0 1080 00 2 0,1080,40.044285,-70.512433,227,2012,5.383272727
201204 0 1080 00 3 0,1080,40.023572,-70.984588,279,2012,4.398545454
201204 0 1200 00 5 0,1200,41.735252,-68.199465,49,2012,6.567272727
201204 0 1090 00 1 0,1090,40.89962,-69.778223,37,2012,0
201204 0 1200 00 6 0,1200,41.252145,-68.480365,58,2012,1.034181818
201204 0 1090 00 2 0,1090,40.850702,-70.497028,54,2012,0.381818182
201204 0 1200 00 7 0,1200,41.946118,-67.48238,52,2012,0.008
201204 0 1090 00 3 0,1090,40.682803,-69.584095,49,2012,0
201204 0 1210 00 1 0,1210,41.770763,-68.281438,91,2012,0
201204 0 1090 00 5 0,1090,40.969345,-69.344328,50,2012,9.666909091
201204 0 1210 00 2 0,1210,42.036948,-67.589755,67,2012,17.769454545
201204 0 1090 00 6 0,1090,40.732812,-69.246488,63,2012,0
201204 0 1210 00 3 0,1210,42.117308,-67.029733,64,2012,11.87927273
201204 0 1100 00 1 0,1100,40.50773,-68.91527,74,2012,0
201204 0 1210 00 4 0,1210,42.090987,-66.701013,75,2012,11.234181818
201204 0 1100 00 10 ,1100,40.54898,-70.02074,62,2012,0
201204 0 1220 00 1 0,1220,42.098443,-67.646193,173,2012,4.071272727
201204 0 1100 00 2 0,1100,40.376507,-70.506125,86,2012,0.930909091
201204 0 1220 00 2 0,1220,42.156597,-67.550562,187,2012,2.314909091
201204 0 1100 00 3 0,1100,40.429838,-69.23184,79,2012,0
201204 0 1220 00 3 0,1220,42.169515,-66.586525,163,2012,19.007272729
201204 0 1100 00 4 0,1100,40.497665,-70.581843,72,2012,2.482909091
201204 0 1220 00 4 0,1220,42.189787,-66.669508,210,2012,20.798545455
201204 0 1100 00 5 0,1100,40.39859,-68.942183,84,2012,0
201204 0 1230 00 1 0,1230,41.776572,-69.820637,78,2012,0
201204 0 1100 00 6 0,1100,40.584752,-68.892267,68,2012,0
201204 0 1230 00 2 0,1230,41.48114,-68.523697,94,2012,25.43854545
201204 0 1230 00 3 0,1230,41.175867,-68.982693,103,2012,1.718545455
201204 0 1370 00 5 0,1370,42.91828,-68.693573,195,2012,0
201204 0 1370 00 6 0,1370,43.28206,-69.016792,165,2012,0
201204 0 1230 00 5 0,1230,41.264895,-69.247083,87,2012,0
201204 0 1100 00 8 0,1100,40.373543,-70.258977,82,2012,1.333818181
201204 0 1370 00 7 0,1370,42.920857,-68.746023,201,2012,0
201204 0 1230 00 6 0,1230,41.288723,-68.847653,108,2012,0
201204 0 1370 00 8 0,1370,42.823525,-68.848148,168,2012,0
201204 0 1230 00 7 0,1230,41.152358,-69.160952,96,2012,7.518545455
201204 0 1380 00 1 0,1380,43.397808,-68.761468,100,2012,12.826181815
201204 0 1100 00 9 0,1100,40.381308,-70.5445,87,2012,0.547636364
201204 0 1380 00 2 0,1380,43.561167,-68.81263,139,2012,18.847999995
201204 0 1380 00 3 0,1380,43.476887,-68.731183,144,2012,6.709818182
201204 0 1110 00 1 0,1110,40.157575,-68.867323,152,2012,0
201204 0 1380 00 4 0,1380,43.383867,-69.824108,144,2012,7.048727273
201204 0 1110 00 2 0,1110,40.22646,-68.844563,119,2012,0
201204 0 1380 00 5 0,1380,43.359265,-68.297853,176,2012,0
201204 0 1110 00 3 0,1110,40.075168,-69.12916,154,2012,0.970181818
201204 0 1380 00 6 0,1380,43.639495,-68.482115,178,2012,12.125818184
201204 0 1110 00 4 0,1110,40.020118,-69.903462,149,2012,1.946909091
201204 0 1380 00 7 0,1380,43.797773,-68.359853,151,2012,8.685090909
201204 0 1120 00 1 0,1120,39.938465,-69.371232,265,2012,2.740363636
201204 0 1240 00 1 0,1240,41.89194,-69.530447,198,2012,0
201204 0 1380 00 8 0,1380,43.645743,-68.49175,174,2012,12.746909091
201204 0 1120 00 2 0,1120,39.930638,-69.479682,254,2012,4.405818182
201204 0 1240 00 2 0,1240,41.948298,-68.40573,199,2012,0
201204 0 1390 00 1 0,1390,44.328467,-67.523233,101,2012,21.70836363
201204 0 1120 00 3 0,1120,39.951,-69.326855,264,2012,2.290909091
201204 0 1240 00 3 0,1240,41.856543,-68.967995,162,2012,0.425454545
201204 0 1390 00 4 0,1390,43.884742,-68.395033,120,2012,58.69018181
201204 0 1130 00 1 0,1130,40.625343,-68.224517,88,2012,0
201204 0 1240 00 4 0,1240,41.647168,-69.353385,177,2012,0
201204 0 1390 00 5 0,1390,44.251053,-67.679032,104,2012,22.00145455
201204 0 1240 00 5 0,1240,41.614712,-69.146753,169,2012,0
201204 0 1130 00 10 ,1130,41.106323,-67.378702,60,2012,2.110545455
201204 0 1400 00 1 0,1400,43.132537,-70.356022,106,2012,45.85236364
201204 0 1240 00 6 0,1240,41.435345,-68.98435,152,2012,0.567272727
201204 0 1130 00 2 0,1130,40.518528,-68.143512,109,2012,0
201204 0 1400 00 2 0,1400,43.51264,-69.925603,110,2012,15.196363638
201204 0 1240 00 7 0,1240,41.540815,-69.08795,162,2012,2.032
201204 0 1130 00 3 0,1130,40.770408,-68.180793,60,2012,0
201204 0 1400 00 3 0,1400,43.56421,-69.782353,107,2012,46.37236364
201204 0 1240 00 8 0,1240,41.370845,-68.995438,151,2012,0
201204 0 1130 00 4 0,1130,40.465945,-68.434213,94,2012,3.796363636
201204 0 1610 00 1 0,1610,36.41731,-74.962642,48,2012,0
201204 0 1250 00 1 0,1250,41.333623,-69.456037,33,2012,5.988363637
201204 0 1130 00 5 0,1130,40.611245,-67.822048,86,2012,10.219636364
201204 0 1610 00 2 0,1610,36.41528,-75.441458,25,2012,0
201204 0 1250 00 2 0,1250,41.37671,-69.391627,41,2012,0
201204 0 1130 00 6 0,1130,40.407983,-68.810943,84,2012,0
201204 0 1610 00 3 0,1610,35.842303,-75.24098,35,2012,0
201204 0 1610 00 4 0,1610,36.411807,-75.488138,31,2012,0
201204 0 1250 00 3 0,1250,41.409192,-69.51514,35,2012,15.549818183
201204 0 1130 00 7 0,1130,40.933885,-67.01115,84,2012,1.512
201204 0 1610 00 5 0,1610,35.83886,-75.041772,43,2012,0
201204 0 1260 00 1 0,1260,42.294762,-70.37077,87,2012,1.471272728
201204 0 1130 00 8 0,1130,40.905758,-67.891818,60,2012,0
201204 0 1620 00 1 0,1620,36.148712,-74.854153,90,2012,0
201204 0 1130 00 9 0,1130,40.722567,-68.140875,73,2012,0
201204 0 1260 00 2 0,1260,42.237142,-70.235583,30,2012,2.646545455
201204 0 1620 00 2 0,1620,35.642333,-74.92708,54,2012,0
201204 0 1140 00 1 0,1140,40.463842,-67.971698,130,2012,1.425454545
201204 0 1260 00 3 0,1260,42.593512,-70.300608,72,2012,1.169454546
201204 0 1620 00 3 0,1620,36.292962,-74.866055,79,2012,0
201204 0 1140 00 2 0,1140,40.462433,-67.716678,139,2012,0
201204 0 1260 00 4 0,1260,42.423812,-70.400743,43,2012,1.493818182
201204 0 1630 00 1 0,1630,36.055925,-74.808405,132,2012,0
201204 0 1260 00 6 0,1260,42.197837,-70.176155,40,2012,22.040727275
201204 0 1140 00 3 0,1140,40.77076,-66.853017,118,2012,1.891636364
201204 0 1630 00 2 0,1630,36.271092,-74.792955,119,2012,0
201204 0 1260 00 8 0,1260,42.482977,-70.483625,87,2012,8.267636363
201204 0 3230 00 1 0,3230,39.129468,-74.238078,26,2012,0
201204 0 1630 00 3 0,1630,36.180347,-74.794388,135,2012,1.266909091
201204 0 1270 00 1 0,1270,43.01809,-70.217795,159,2012,0.942545455
201204 0 3230 00 2 0,3230,39.069315,-74.533683,18,2012,0
201204 0 1650 00 1 0,1650,37.464327,-75.198788,31,2012,0
201204 0 1270 00 2 0,1270,42.819697,-70.021053,155,2012,1.092363636
201204 0 3230 00 3 0,3230,39.164758,-74.465393,20,2012,0
201204 0 1270 00 3 0,1270,43.266937,-70.169172,123,2012,11.053090909
201204 0 1650 00 2 0,1650,37.550007,-75.353378,25,2012,0
201204 0 3260 00 1 0,3260,38.84255,-74.765247,17,2012,0
201204 0 1140 00 4 0,1140,40.671092,-67.039033,174,2012,1.611636364
201204 0 1270 00 4 0,1270,43.181327,-70.05701,126,2012,0.378181818
201204 0 1650 00 3 0,1650,36.992352,-75.229528,40,2012,0
201204 0 3260 00 2 0,3260,38.747518,-74.8255,20,2012,0
201204 0 1150 00 1 0,1150,40.350888,-67.83013,220,2012,3.113454545
201204 0 3260 00 3 0,3260,38.544413,-74.825843,27,2012,0
201204 0 1650 00 4 0,1650,36.707415,-75.483457,29,2012,0
201204 0 1270 00 5 0,1270,42.581205,-69.986355,140,2012,0
201204 0 3290 00 1 0,3290,38.481992,-74.885327,23,2012,0
201204 0 1650 00 5 0,1650,36.971572,-75.453253,26,2012,0
201204 0 1280 00 1 0,1280,42.758872,-69.607803,232,2012,0.794181818
201204 0 3290 00 2 0,3290,38.25918,-74.948347,16,2012,0
201204 0 1280 00 2 0,1280,42.498243,-69.676898,260,2012,0
201204 0 1650 00 6 0,1650,37.763798,-75.062002,31,2012,0
201204 0 3290 00 3 0,3290,38.181978,-74.930255,22,2012,0
201204 0 1280 00 3 0,1280,42.03402,-69.67029,215,2012,0
201204 0 3320 00 1 0,3320,37.543785,-75.399028,23,2012,0
201204 0 1650 00 7 0,1650,36.929615,-75.494522,25,2012,0
201204 0 1150 00 2 0,1150,40.134447,-68.615925,188,2012,0
201204 0 1280 00 4 0,1280,42.571383,-68.706945,199,2012,0
201204 0 3320 00 2 0,3320,37.965938,-75.03541,21,2012,0
201204 0 1660 00 1 0,1660,37.41897,-74.56755,87,2012,0
201204 0 1280 00 5 0,1280,42.09706,-69.367963,214,2012,0
201204 0 1150 00 3 0,1150,40.581168,-67.093778,201,2012,3.328
201204 0 3320 00 3 0,3320,37.654107,-75.344263,17,2012,0
201204 0 1660 00 2 0,1660,37.132655,-74.604645,102,2012,0
201204 0 1160 00 1 0,1160,40.967888,-66.58152,105,2012,17.947636359
201204 0 1280 00 6 0,1280,42.62476,-69.255502,217,2012,0
201204 0 3350 00 1 0,3350,37.202978,-75.559425,21,2012,0
201204 0 1660 00 3 0,1660,37.337312,-74.657518,75,2012,0
201204 0 1160 00 10 ,1160,42.06638,-67.00347,62,2012,4.707636363
201204 0 1280 00 7 0,1280,42.008202,-69.529673,222,2012,0
201204 0 3350 00 2 0,3350,37.277853,-75.562735,20,2012,0
201204 0 1670 00 1 0,1670,37.011418,-74.63645,132,2012,0
201204 0 1160 00 11 ,1160,41.578905,-66.615947,81,2012,12.54254545
201204 0 1290 00 1 0,1290,42.315433,-67.629078,253,2012,0
201204 0 3350 00 3 0,3350,37.516043,-75.409395,25,2012,0
201204 0 1670 00 2 0,1670,37.368525,-74.504917,120,2012,0
201204 0 1160 00 12 ,1160,41.971305,-66.978705,62,2012,4.346181818
201204 0 3380 00 1 0,3380,36.867963,-75.640443,21,2012,0
201204 0 1290 00 11 ,1290,42.559213,-66.939705,300,2012,4.202181819
201204 0 1670 00 3 0,1670,36.99304,-74.626377,150,2012,0
201204 0 3380 00 2 0,3380,37.003445,-75.66367,22,2012,0
201204 0 1290 00 14 ,1290,42.45532,-66.342135,253,2012,2.328
201204 0 1160 00 13 ,1160,41.451675,-66.850572,71,2012,0.733818182
201204 0 1690 00 1 0,1690,38.221053,-74.608535,41,2012,0
201204 0 3380 00 3 0,3380,36.619205,-75.679467,18,2012,0
201204 0 1290 00 15 ,1290,42.264745,-67.071545,249,2012,6.944
201204 0 1690 00 2 0,1690,38.133537,-74.227283,49,2012,0.181818182
201204 0 1160 00 14 ,1160,41.573188,-66.60007,82,2012,21.96145455
201204 0 3410 00 1 0,3410,36.008918,-75.592453,23,2012,0
201204 0 1290 00 2 0,1290,42.46429,-68.38664,218,2012,0
201204 0 1690 00 3 0,1690,38.053992,-74.319063,56,2012,0
201204 0 1160 00 2 0,1160,41.252115,-66.345128,98,2012,5.677818182
201204 0 3410 00 2 0,3410,36.240812,-75.65994,23,2012,0
201204 0 1290 00 4 0,1290,42.407342,-68.151358,181,2012,0
201204 0 1690 00 4 0,1690,38.68894,-74.187962,45,2012,0
201204 0 1160 00 3 0,1160,41.947028,-66.818288,65,2012,3.749818182
201204 0 3410 00 3 0,3410,36.060445,-75.452827,25,2012,0
201204 0 1290 00 5 0,1290,42.657092,-67.509995,202,2012,0.677818182
201204 0 1690 00 5 0,1690,38.129933,-74.597612,38,2012,0
201204 0 3410 00 4 0,3410,36.318242,-75.666172,23,2012,0
201204 0 1160 00 4 0,1160,40.981832,-67.010175,73,2012,4.234909091
201204 0 1290 00 7 0,1290,42.51559,-68.371425,206,2012,0
201204 0 1690 00 6 0,1690,38.133717,-74.652115,34,2012,0
201204 0 3410 00 5 0,3410,35.850073,-75.329602,31,2012,0
201204 0 1160 00 5 0,1160,41.576143,-67.05978,60,2012,0
201204 0 1290 00 8 0,1290,42.594533,-67.893375,226,2012,0
201204 0 1690 00 7 0,1690,38.762418,-74.357237,42,2012,1.016
201204 0 3440 00 1 0,3440,35.724723,-75.290332,33,2012,0
201204 0 1160 00 6 0,1160,41.513367,-66.84164,71,2012,0
201204 0 1300 00 1 0,1300,42.499752,-67.04575,337,2012,5.993454546
201204 0 1700 00 1 0,1700,37.817963,-74.341088,70,2012,0
201204 0 3440 00 2 0,3440,35.402347,-75.373327,24,2012,0
201204 0 1160 00 7 0,1160,41.373127,-66.831,73,2012,9.516363636
201204 0 1300 00 2 0,1300,42.311612,-66.652117,290,2012,1.813818182
201204 0 1700 00 2 0,1700,37.812638,-74.216583,109,2012,0
201204 0 3440 00 3 0,3440,35.72411,-75.396147,28,2012,0
201204 0 1160 00 8 0,1160,41.345348,-66.505413,92,2012,0
201204 0 1700 00 3 0,1700,38.516398,-73.870207,58,2012,0
201204 0 1300 00 3 0,1300,42.428265,-66.980237,365,2012,2.245818182
201204 0 3440 00 4 0,3440,35.467415,-75.30342,26,2012,0
201204 0 1700 00 4 0,1700,38.008275,-74.327747,58,2012,0
201204 0 1340 00 1 0,1340,43.519963,-66.742807,160,2012,3.668363636
201204 0 3450 00 1 0,3450,41.344223,-71.027057,25,2012,0.272727273
201204 0 1700 00 5 0,1700,38.003848,-74.232908,70,2012,0
201204 0 3450 00 2 0,3450,41.340057,-71.190732,34,2012,0.344727273
201204 0 1340 00 2 0,1340,43.438568,-66.719632,156,2012,9.944727273
201204 0 1710 00 1 0,1710,38.396472,-73.458615,121,2012,0
201204 0 3450 00 3 0,3450,41.391533,-71.376935,33,2012,4.855272727
201204 0 1340 00 3 0,1340,43.914775,-67.112258,156,2012,0.581090909
201204 0 1710 00 2 0,1710,38.285722,-73.723058,119,2012,0
201204 0 1710 00 3 0,1710,38.260805,-73.708377,125,2012,0
201204 0 1340 00 4 0,1340,44.007198,-67.1697,145,2012,1.107636364
201204 0 1730 00 1 0,1730,39.02581,-74.012712,39,2012,0
201204 0 1340 00 5 0,1340,43.77135,-66.892795,151,2012,16.898181818
201204 0 1730 00 2 0,1730,39.081437,-74.050645,40,2012,0.444363636
201204 0 1340 00 7 0,1340,43.806632,-67.078285,174,2012,6.946909091
201204 0 1730 00 3 0,1730,39.242625,-73.426605,44,2012,0
201204 0 1360 00 1 0,1360,43.217882,-67.69074,210,2012,0.582545455
201204 0 1730 00 4 0,1730,39.379402,-73.495712,44,2012,0
201204 0 1360 00 2 0,1360,43.030278,-67.222282,240,2012,7.476363636
201204 0 1730 00 5 0,1730,38.830025,-73.972263,46,2012,0
201204 0 1360 00 3 0,1360,43.39872,-67.538978,232,2012,3.156363636
201204 0 1730 00 6 0,1730,39.597103,-73.79715,24,2012,0
201204 0 1740 00 1 0,1740,38.785958,-73.360975,77,2012,0.256727273
201204 0 1740 00 2 0,1740,38.89533,-73.202642,86,2012,1.121454546
201204 0 1360 00 4 0,1360,43.20906,-67.289777,214,2012,2.832
201204 0 1740 00 3 0,1740,38.95607,-73.369015,68,2012,0.463272727
201204 0 1360 00 5 0,1360,44.0444,-67.557813,220,2012,2.269818181
201204 0 1360 00 6 0,1360,43.24969,-67.881613,226,2012,0.645818182
201204 0 1740 00 4 0,1740,39.303188,-72.95005,66,2012,0
201204 0 1740 00 5 0,1740,39.131672,-72.905992,88,2012,0
201204 0 1360 00 7 0,1360,43.682447,-67.788722,235,2012,2.183272727
201204 0 1750 00 1 0,1750,38.946083,-72.912293,111,2012,0
